snapshot_ts_ist,platform,location,brand,is_own,brand_sku,size,pack,barcode,platform_product_id,listing_name,price,mrp,discount_pct,state,inventory,rating,merchant_id,note
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,11,4.69,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,10,4.69,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,10,4.69,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,9,4.69,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,8,4.69,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,7,4.69,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,6,4.69,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,5,4.69,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,4,4.69,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,3,4.69,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,2,4.69,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,1,4.69,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,6,4.69,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty,,Single,,558771,Carmesi Disposable Period Panty,159.0,215.0,26.0,available,5,4.69,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,12,4.69,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Carmesi,False,Carmesi Disposable Period Panty - Pack of 2,,Pack of 2,,655140,Carmesi Disposable Period Panty - Pack of 2,306.0,430.0,28.8,available,11,4.69,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,3,4.66,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,3,4.66,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,2,4.66,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,2,4.66,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,13,4.66,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,13,4.66,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,13,4.66,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,13,4.66,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,12,4.66,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,12,4.66,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,12,4.66,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,11,4.66,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,10,4.66,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,10,4.66,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty,,Single,,567083,Evereve Overnight Disposable Period Panty,240.0,240.0,0.0,available,9,4.66,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,4,4.68,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,4,4.68,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,4,4.68,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,4,4.68,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,3,4.68,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,2,4.68,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,1,4.68,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,1,4.68,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,535165,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.68,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Evereve,False,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,,B1G1,,547353,Evereve Overnight Disposable Period Panty - Buy 1 Get 1 Free,220.0,220.0,0.0,available,13,4.63,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,11,4.17,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,11,4.17,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,11,4.17,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,11,4.17,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,10,4.17,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,9,4.17,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,8,4.17,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,7,4.17,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,6,4.17,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,5,4.17,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,4,4.17,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,3,4.17,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,2,4.17,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,2,4.17,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (L-XL),L-XL,Single,,757347,Niine Naturally Soft Disposable Period Panty (L-XL),200.0,200.0,0.0,available,2,4.17,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,11,4.24,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,11,4.24,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,10,4.24,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,10,4.24,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,9,4.24,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,9,4.24,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,8,4.24,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,8,4.24,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,8,4.24,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,8,4.24,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,7,4.24,31719,
2026-07-13T19:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,7,4.24,31719,
2026-07-13T20:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,7,4.24,31719,
2026-07-13T21:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,7,4.24,31719,
2026-07-13T22:00:00+05:30,blinkit,DEMO-Mumbai,Niine,False,Niine Naturally Soft Disposable Period Panty (M-L),M-L,Single,,757352,Niine Naturally Soft Disposable Period Panty (M-L),200.0,200.0,0.0,available,7,4.24,31719,
2026-07-13T08:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,3,4.73,31719,
2026-07-13T09:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,2,4.73,31719,
2026-07-13T10:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,11,4.73,31719,
2026-07-13T11:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,10,4.73,31719,
2026-07-13T12:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,9,4.73,31719,
2026-07-13T13:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,8,4.73,31719,
2026-07-13T14:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,7,4.73,31719,
2026-07-13T15:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,6,4.73,31719,
2026-07-13T16:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,5,4.73,31719,
2026-07-13T17:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,4,4.73,31719,
2026-07-13T18:00:00+05:30,blinkit,DEMO-Mumbai,Nua,False,Nua Disposable Maternity Period Panty,,Single,,591427,Nua Disposable Maternity Period Panty,229.0,319.0,28.2,available,3,4.73,31719,
